"collection","n_t","trial","actual","KD","ML","MSQD","RES","SHw","SHwo"
"adhoc6",10,31,0.630976,0.67857,0.666152,0.638115,0.71043,0.706431,0.531187
"adhoc6",20,31,0.706397,0.638066,0.629983,0.62558,0.652016,0.647985,0.360926
"adhoc6",30,31,0.722559,0.733875,0.735462,0.728437,0.748389,0.764245,0.69799
"adhoc6",40,31,0.752189,0.752753,0.750118,0.752035,0.761154,0.783397,0.731463
"adhoc6",50,31,0.769697,0.789345,0.792665,0.789733,0.799143,0.834673,0.800933
"adhoc6",60,31,0.795286,0.809123,0.81133,0.810001,0.816698,0.859049,0.842928
"adhoc6",70,31,0.861279,0.816011,0.816324,0.817618,0.82031,0.865818,0.847884
"adhoc6",80,31,0.750842,0.823846,0.826592,0.826742,0.829926,0.865767,0.856743
"adhoc6",90,31,0.758923,0.828088,0.831451,0.831685,0.834982,0.879994,0.871441
"adhoc6",100,31,0.822222,0.832866,0.835544,0.835999,0.839166,0.879853,0.875057
"adhoc6",10,32,0.613468,0.676892,0.656816,0.632346,0.700152,0.728882,0.511446
"adhoc6",20,32,0.803367,0.673852,0.670935,0.659875,0.691539,0.680203,0.547662
"adhoc6",30,32,0.826263,0.769083,0.772749,0.764518,0.784879,0.818999,0.783918
"adhoc6",40,32,0.587879,0.780571,0.780916,0.778818,0.788905,0.816869,0.789051
"adhoc6",50,32,0.853199,0.81542,0.816732,0.814225,0.823719,0.862742,0.847433
"adhoc6",60,32,0.868013,0.781188,0.782685,0.781105,0.788093,0.812862,0.798224
"adhoc6",70,32,0.877441,0.801634,0.802586,0.804551,0.808462,0.849525,0.830746
"adhoc6",80,32,0.858586,0.805654,0.807671,0.809272,0.811277,0.863218,0.834747
"adhoc6",90,32,0.866667,0.833838,0.835465,0.836931,0.838708,0.886403,0.86784
"adhoc6",100,32,0.86532,0.839269,0.840723,0.843907,0.844607,0.881957,0.880472
"adhoc6",10,33,0.628283,0.706125,0.692441,0.664239,0.737112,0.728194,0.645186
"adhoc6",20,33,0.645791,0.745696,0.740327,0.733522,0.761184,0.79198,0.716693
"adhoc6",30,33,0.762963,0.786629,0.784937,0.779552,0.797755,0.826191,0.802289
"adhoc6",40,33,0.810101,0.755451,0.757862,0.754111,0.768199,0.788714,0.744737
"adhoc6",50,33,0.793939,0.79149,0.792739,0.791726,0.799298,0.829776,0.810894
"adhoc6",60,33,0.799327,0.806787,0.810099,0.808109,0.815349,0.853106,0.835796
"adhoc6",70,33,0.855892,0.792667,0.794878,0.796429,0.80033,0.830176,0.819174
"adhoc6",80,33,0.832997,0.799941,0.801902,0.803144,0.805908,0.84847,0.829876
"adhoc6",90,33,0.819529,0.855003,0.85713,0.857165,0.860311,0.906379,0.904638
"adhoc6",100,33,0.868013,0.848222,0.849484,0.850578,0.852764,0.90068,0.896485
"adhoc6",10,34,0.608081,0.638162,0.624457,0.59695,0.667724,0.672385,0.445339
"adhoc6",20,34,0.66734,0.684733,0.679813,0.669861,0.701108,0.688494,0.540614
"adhoc6",30,34,0.620202,0.729946,0.736398,0.725687,0.747053,0.752147,0.70253
"adhoc6",40,34,0.649832,0.809187,0.807744,0.805598,0.817123,0.85582,0.847648
"adhoc6",50,34,0.780471,0.790448,0.791806,0.790798,0.798776,0.832808,0.811842
"adhoc6",60,34,0.851852,0.815515,0.816999,0.816043,0.822742,0.867971,0.849266
"adhoc6",70,34,0.814141,0.841382,0.845098,0.843601,0.848575,0.89533,0.884738
"adhoc6",80,34,0.885522,0.834657,0.836454,0.836698,0.840109,0.880684,0.87788
"adhoc6",90,34,0.892256,0.82676,0.827473,0.82864,0.831125,0.872358,0.859169
"adhoc6",100,34,0.827609,0.840343,0.841898,0.843612,0.845026,0.890284,0.885581
"adhoc6",10,35,0.357576,0.562567,0.545843,0.520104,0.587304,0.559843,0.051449
"adhoc6",20,35,0.692929,0.757437,0.75933,0.745789,0.776941,0.799097,0.74999
"adhoc6",30,35,0.773737,0.724574,0.726668,0.718979,0.739706,0.737,0.682565
"adhoc6",40,35,0.807407,0.724971,0.725673,0.723733,0.735391,0.747562,0.674883
"adhoc6",50,35,0.881481,0.802145,0.803744,0.802006,0.810493,0.847649,0.841401
"adhoc6",60,35,0.841077,0.818315,0.818093,0.818557,0.823469,0.869838,0.847984
"adhoc6",70,35,0.819529,0.842772,0.845133,0.844293,0.84843,0.888391,0.879905
"adhoc6",80,35,0.845118,0.847364,0.849667,0.849411,0.853257,0.894409,0.890264
"adhoc6",90,35,0.824916,0.817821,0.820004,0.821399,0.822904,0.876744,0.863123
"adhoc6",100,35,0.870707,0.853185,0.854694,0.855374,0.857165,0.915084,0.899612
"adhoc6",10,36,0.6,0.692757,0.683144,0.654611,0.724773,0.670417,0.557627
"adhoc6",20,36,0.60404,0.61742,0.611961,0.602885,0.633072,0.609716,0.36111
"adhoc6",30,36,0.775084,0.744007,0.743204,0.739725,0.755572,0.770196,0.708711
"adhoc6",40,36,0.715825,0.837253,0.835027,0.835471,0.843203,0.879681,0.871553
"adhoc6",50,36,0.792593,0.774412,0.774966,0.774048,0.78304,0.820122,0.783647
"adhoc6",60,36,0.680808,0.776007,0.780366,0.778782,0.785952,0.808192,0.792213
"adhoc6",70,36,0.849158,0.816835,0.819009,0.819323,0.82357,0.857154,0.838606
"adhoc6",80,36,0.872054,0.840226,0.841683,0.840948,0.844663,0.890773,0.890779
"adhoc6",90,36,0.83165,0.833996,0.835269,0.836221,0.83885,0.891568,0.87365
"adhoc6",100,36,0.884175,0.846261,0.848087,0.849188,0.850813,0.901653,0.888956
"adhoc6",10,37,0.529966,0.654162,0.631937,0.610382,0.680843,0.661158,0.476795
"adhoc6",20,37,0.678114,0.701157,0.705522,0.690501,0.723313,0.713987,0.607499
"adhoc6",30,37,0.679461,0.705094,0.705524,0.699211,0.720236,0.710589,0.654332
"adhoc6",40,37,0.820875,0.761468,0.76256,0.759272,0.772382,0.79917,0.751436
"adhoc6",50,37,0.857239,0.777257,0.779444,0.778194,0.785279,0.814887,0.782616
"adhoc6",60,37,0.692929,0.801842,0.803695,0.803893,0.808347,0.848238,0.81305
"adhoc6",70,37,0.877441,0.821881,0.824554,0.822536,0.8288,0.87328,0.860496
"adhoc6",80,37,0.86936,0.828657,0.831044,0.830879,0.835483,0.878241,0.869689
"adhoc6",90,37,0.841077,0.846144,0.847904,0.848142,0.85091,0.895702,0.892839
"adhoc6",100,37,0.851852,0.859453,0.861623,0.861125,0.86397,0.912541,0.902291
"adhoc6",10,38,0.473401,0.611147,0.598459,0.570441,0.643316,0.612681,0.348607
"adhoc6",20,38,0.795286,0.752112,0.747241,0.738926,0.767627,0.793158,0.722575
"adhoc6",30,38,0.731987,0.762186,0.759808,0.754928,0.771737,0.799307,0.738007
"adhoc6",40,38,0.679461,0.772066,0.772588,0.770769,0.781354,0.816954,0.775551
"adhoc6",50,38,0.76835,0.801383,0.802131,0.80177,0.808273,0.852905,0.824393
"adhoc6",60,38,0.761616,0.809833,0.813012,0.810068,0.818481,0.859646,0.841391
"adhoc6",70,38,0.841077,0.834164,0.835513,0.835643,0.839797,0.881861,0.874017
"adhoc6",80,38,0.837037,0.851166,0.851948,0.853072,0.855868,0.907055,0.893896
"adhoc6",90,38,0.76835,0.827246,0.829332,0.8288,0.832015,0.874556,0.854533
"adhoc6",100,38,0.889562,0.847401,0.849856,0.851169,0.852758,0.89142,0.890076
"adhoc6",10,39,0.598653,0.640439,0.633661,0.602389,0.675429,0.678527,0.449737
"adhoc6",20,39,0.714478,0.716444,0.712002,0.702013,0.732999,0.753856,0.630687
"adhoc6",30,39,0.750842,0.751005,0.748935,0.745968,0.761639,0.780622,0.722402
"adhoc6",40,39,0.793939,0.763516,0.766981,0.762246,0.775002,0.804736,0.766393
"adhoc6",50,39,0.823569,0.806466,0.806271,0.807488,0.813277,0.849596,0.826911
"adhoc6",60,39,0.824916,0.795892,0.798945,0.796515,0.803397,0.848657,0.826436
"adhoc6",70,39,0.873401,0.843091,0.847385,0.844855,0.851091,0.892098,0.895053
"adhoc6",80,39,0.859933,0.821218,0.824484,0.823767,0.827727,0.871369,0.86132
"adhoc6",90,39,0.857239,0.819833,0.822362,0.82408,0.825868,0.872513,0.858695
"adhoc6",100,39,0.847811,0.841914,0.84347,0.844221,0.846506,0.89729,0.885207
"adhoc6",10,40,0.66734,0.687779,0.66631,0.641278,0.713736,0.687268,0.547902
"adhoc6",20,40,0.473401,0.663552,0.660695,0.648179,0.681989,0.647945,0.511566
"adhoc6",30,40,0.771044,0.727791,0.730046,0.723292,0.743405,0.776891,0.686298
"adhoc6",40,40,0.775084,0.800003,0.804055,0.800018,0.813449,0.851235,0.822916
"adhoc6",50,40,0.811448,0.787957,0.790645,0.789252,0.797733,0.832034,0.809699
"adhoc6",60,40,0.824916,0.814365,0.817433,0.816454,0.822547,0.877112,0.855317
"adhoc6",70,40,0.765657,0.846342,0.848621,0.847449,0.852288,0.905644,0.891935
"adhoc6",80,40,0.761616,0.84564,0.84927,0.847634,0.852548,0.902224,0.896358
"adhoc6",90,40,0.889562,0.836799,0.838622,0.839626,0.841989,0.887835,0.886583
"adhoc6",100,40,0.776431,0.866135,0.867575,0.867951,0.870586,0.91965,0.913576
"adhoc6",10,41,0.6,0.683451,0.668229,0.640502,0.715531,0.688512,0.553316
"adhoc6",20,41,0.721212,0.738671,0.735118,0.726511,0.752233,0.792402,0.683246
"adhoc6",30,41,0.733333,0.685486,0.690132,0.681254,0.702999,0.676067,0.617673
"adhoc6",40,41,0.776431,0.758018,0.762969,0.756427,0.771631,0.809438,0.763556
"adhoc6",50,41,0.83569,0.772114,0.773036,0.77072,0.779852,0.818346,0.780682
"adhoc6",60,41,0.839731,0.796793,0.79999,0.797675,0.804936,0.837036,0.818166
"adhoc6",70,41,0.748148,0.790089,0.792699,0.792809,0.796733,0.833421,0.805668
"adhoc6",80,41,0.878788,0.822548,0.824189,0.824992,0.827488,0.869832,0.864075
"adhoc6",90,41,0.788552,0.863708,0.86581,0.865898,0.867877,0.917199,0.911777
"adhoc6",100,41,0.783165,0.819572,0.82141,0.821746,0.823921,0.867088,0.853889
"adhoc6",10,42,0.692929,0.61854,0.609216,0.580617,0.652133,0.575343,0.389683
"adhoc6",20,42,0.757576,0.706586,0.707978,0.692921,0.727673,0.729921,0.640709
"adhoc6",30,42,0.726599,0.695709,0.691006,0.687632,0.706326,0.686832,0.59551
"adhoc6",40,42,0.827609,0.770392,0.774125,0.76831,0.782735,0.826058,0.782334
"adhoc6",50,42,0.843771,0.800104,0.801172,0.799464,0.808145,0.846782,0.835234
"adhoc6",60,42,0.781818,0.804315,0.805813,0.806101,0.812571,0.85314,0.84509
"adhoc6",70,42,0.815488,0.789174,0.790474,0.792698,0.795745,0.831915,0.79739
"adhoc6",80,42,0.846465,0.837817,0.841364,0.839857,0.84466,0.888258,0.880848
"adhoc6",90,42,0.862626,0.832656,0.836052,0.836259,0.838276,0.881598,0.872422
"adhoc6",100,42,0.846465,0.857484,0.858878,0.859226,0.861242,0.913053,0.906245
"adhoc6",10,43,0.43569,0.578255,0.565789,0.534887,0.607921,0.538258,0.183657
"adhoc6",20,43,0.695623,0.670189,0.672708,0.656696,0.69304,0.67498,0.576116
"adhoc6",30,43,0.771044,0.757421,0.76163,0.75253,0.773712,0.784037,0.751736
"adhoc6",40,43,0.841077,0.792315,0.795334,0.79072,0.80404,0.846712,0.82236
"adhoc6",50,43,0.812795,0.757566,0.760624,0.75843,0.767915,0.794056,0.744518
"adhoc6",60,43,0.780471,0.827103,0.828661,0.827211,0.833914,0.877989,0.871854
"adhoc6",70,43,0.772391,0.824521,0.826601,0.826135,0.829961,0.871079,0.861312
"adhoc6",80,43,0.827609,0.832657,0.834577,0.833492,0.839021,0.880611,0.869703
"adhoc6",90,43,0.83165,0.854858,0.857017,0.857148,0.859604,0.909516,0.903859
"adhoc6",100,43,0.846465,0.850888,0.852804,0.852397,0.855232,0.9016,0.902452
"adhoc6",10,44,0.695623,0.654233,0.64031,0.612719,0.682521,0.634142,0.452946
"adhoc6",20,44,0.717172,0.689111,0.691003,0.675847,0.712879,0.716739,0.581363
"adhoc6",30,44,0.807407,0.747304,0.747678,0.744567,0.760524,0.770875,0.710792
"adhoc6",40,44,0.748148,0.801982,0.804478,0.801383,0.811848,0.851337,0.828151
"adhoc6",50,44,0.819529,0.815731,0.818762,0.816152,0.824734,0.871542,0.859828
"adhoc6",60,44,0.807407,0.814807,0.817424,0.814202,0.822726,0.864407,0.853605
"adhoc6",70,44,0.761616,0.824127,0.824888,0.827092,0.829355,0.877967,0.857032
"adhoc6",80,44,0.796633,0.825095,0.827729,0.827317,0.831343,0.880052,0.871398
"adhoc6",90,44,0.873401,0.85217,0.854125,0.854404,0.857263,0.902664,0.898818
"adhoc6",100,44,0.841077,0.838011,0.839268,0.840435,0.841542,0.901182,0.867402
"adhoc6",10,45,0.290236,0.591911,0.579489,0.551566,0.621694,0.505221,0.26252
"adhoc6",20,45,0.729293,0.712461,0.715645,0.701524,0.736248,0.73882,0.664348
"adhoc6",30,45,0.737374,0.757922,0.756869,0.753233,0.769496,0.794929,0.743555
"adhoc6",40,45,0.744108,0.746466,0.747071,0.743874,0.756178,0.799593,0.747058
"adhoc6",50,45,0.694276,0.776818,0.780049,0.776858,0.787511,0.823211,0.799603
"adhoc6",60,45,0.853199,0.795572,0.797153,0.797054,0.802986,0.845144,0.826946
"adhoc6",70,45,0.800673,0.807034,0.809976,0.809098,0.814339,0.848376,0.845945
"adhoc6",80,45,0.779125,0.839344,0.841449,0.8407,0.844638,0.892709,0.88305
"adhoc6",90,45,0.830303,0.834679,0.837514,0.837309,0.840486,0.884593,0.881823
"adhoc6",100,45,0.850505,0.851723,0.853154,0.853653,0.855553,0.903349,0.898738
"adhoc6",10,46,0.404714,0.63364,0.618438,0.595822,0.660079,0.577633,0.367631
"adhoc6",20,46,0.762963,0.718303,0.716407,0.70463,0.736039,0.735989,0.630888
"adhoc6",30,46,0.707744,0.746125,0.744547,0.738262,0.756747,0.785821,0.718598
"adhoc6",40,46,0.717172,0.815965,0.815399,0.813896,0.824125,0.85668,0.850037
"adhoc6",50,46,0.771044,0.785278,0.785786,0.784213,0.792844,0.832602,0.811896
"adhoc6",60,46,0.834343,0.796094,0.796891,0.798133,0.801661,0.852967,0.814866
"adhoc6",70,46,0.845118,0.844985,0.847809,0.846134,0.851798,0.893049,0.894047
"adhoc6",80,46,0.86936,0.836054,0.83762,0.837694,0.841838,0.884504,0.878246
"adhoc6",90,46,0.877441,0.828458,0.829438,0.83094,0.832339,0.877039,0.869369
"adhoc6",100,46,0.915152,0.850063,0.852251,0.8519,0.854927,0.902421,0.901385
"adhoc6",10,47,0.63367,0.634809,0.626788,0.596923,0.666043,0.673295,0.437712
"adhoc6",20,47,0.648485,0.735888,0.735243,0.722173,0.753609,0.772449,0.696317
"adhoc6",30,47,0.785859,0.73696,0.733018,0.729175,0.746143,0.769613,0.677889
"adhoc6",40,47,0.694276,0.784079,0.786786,0.782844,0.795531,0.828092,0.803016
"adhoc6",50,47,0.814141,0.777213,0.779687,0.77826,0.785756,0.821922,0.785172
"adhoc6",60,47,0.855892,0.75506,0.758894,0.756034,0.764877,0.803743,0.746709
"adhoc6",70,47,0.780471,0.796772,0.79961,0.798637,0.804535,0.841433,0.821516
"adhoc6",80,47,0.799327,0.786194,0.787287,0.789631,0.791248,0.837877,0.80247
"adhoc6",90,47,0.843771,0.812222,0.813021,0.815543,0.817743,0.849385,0.844853
"adhoc6",100,47,0.839731,0.846516,0.849026,0.848859,0.851523,0.906922,0.894067
"adhoc6",10,48,0.698316,0.628747,0.614347,0.591189,0.655098,0.562686,0.338279
"adhoc6",20,48,0.492256,0.655487,0.653344,0.640181,0.67348,0.653832,0.537557
"adhoc6",30,48,0.710438,0.806016,0.807153,0.801721,0.817977,0.847713,0.837714
"adhoc6",40,48,0.822222,0.801029,0.803871,0.80137,0.812703,0.848002,0.825011
"adhoc6",50,48,0.785859,0.762676,0.766283,0.763138,0.773118,0.803935,0.770823
"adhoc6",60,48,0.857239,0.76229,0.764553,0.762491,0.770051,0.805312,0.773276
"adhoc6",70,48,0.793939,0.854583,0.85711,0.856893,0.861344,0.909064,0.901729
"adhoc6",80,48,0.909764,0.82854,0.830392,0.830476,0.833658,0.881468,0.867319
"adhoc6",90,48,0.820875,0.847675,0.850121,0.850245,0.853036,0.901846,0.896236
"adhoc6",100,48,0.83569,0.850382,0.852739,0.852578,0.855934,0.900248,0.894288
"adhoc6",10,49,0.524579,0.570469,0.564574,0.537264,0.603359,0.569425,0.037427
"adhoc6",20,49,0.636364,0.717828,0.717311,0.704153,0.739204,0.742219,0.685984
"adhoc6",30,49,0.73064,0.796281,0.79764,0.792151,0.808796,0.84152,0.807244
"adhoc6",40,49,0.806061,0.776943,0.780178,0.776026,0.789142,0.824463,0.792597
"adhoc6",50,49,0.803367,0.794461,0.794767,0.793136,0.802202,0.832511,0.815664
"adhoc6",60,49,0.674074,0.769604,0.770256,0.771601,0.777424,0.810994,0.767672
"adhoc6",70,49,0.828956,0.809815,0.812267,0.812516,0.816708,0.84808,0.846505
"adhoc6",80,49,0.830303,0.821286,0.823377,0.823352,0.827491,0.866959,0.862371
"adhoc6",90,49,0.828956,0.835755,0.837225,0.837189,0.840291,0.889348,0.877795
"adhoc6",100,49,0.859933,0.866203,0.869363,0.868543,0.871372,0.917006,0.912888
"adhoc6",10,50,0.651178,0.627242,0.616615,0.594155,0.655325,0.593505,0.323409
"adhoc6",20,50,0.750842,0.750009,0.745189,0.735611,0.765954,0.79322,0.733883
"adhoc6",30,50,0.773737,0.719589,0.721245,0.716511,0.732458,0.754924,0.692
"adhoc6",40,50,0.846465,0.787282,0.790872,0.786664,0.799529,0.821772,0.814834
"adhoc6",50,50,0.870707,0.778249,0.779283,0.778862,0.787014,0.82795,0.783572
"adhoc6",60,50,0.715825,0.809856,0.815196,0.811517,0.820986,0.870717,0.850976
"adhoc6",70,50,0.846465,0.815301,0.817558,0.816682,0.821561,0.86395,0.848517
"adhoc6",80,50,0.814141,0.820637,0.823865,0.82279,0.827444,0.875872,0.860929
"adhoc6",90,50,0.881481,0.838316,0.839963,0.840871,0.842885,0.894176,0.882257
"adhoc6",100,50,0.893603,0.838813,0.841038,0.841403,0.844108,0.884621,0.880308
"adhoc6",10,51,0.558249,0.663262,0.651322,0.623756,0.69557,0.694216,0.469275
"adhoc6",20,51,0.769697,0.712123,0.712127,0.69695,0.732225,0.697693,0.654842
"adhoc6",30,51,0.818182,0.721433,0.726616,0.717191,0.739727,0.742723,0.687655
"adhoc6",40,51,0.69697,0.750074,0.751278,0.749658,0.761642,0.782443,0.736419
"adhoc6",50,51,0.777778,0.808376,0.808446,0.809248,0.81482,0.852858,0.843722
"adhoc6",60,51,0.799327,0.795099,0.79916,0.798348,0.80517,0.843217,0.834995
"adhoc6",70,51,0.843771,0.805282,0.806725,0.807745,0.811772,0.855244,0.837978
"adhoc6",80,51,0.79798,0.777215,0.779628,0.779094,0.784479,0.818924,0.787573
"adhoc6",90,51,0.839731,0.848187,0.849753,0.851524,0.852892,0.889747,0.894874
"adhoc6",100,51,0.819529,0.825048,0.827426,0.827883,0.830944,0.874065,0.870659
"adhoc6",10,52,0.639057,0.58844,0.572054,0.550837,0.614333,0.494319,0.170244
"adhoc6",20,52,0.73064,0.805869,0.804554,0.793047,0.821935,0.838284,0.829108
"adhoc6",30,52,0.800673,0.755549,0.755513,0.750511,0.768377,0.763491,0.731239
"adhoc6",40,52,0.807407,0.80341,0.80453,0.801146,0.812765,0.841022,0.829412
"adhoc6",50,52,0.612121,0.790545,0.795596,0.791078,0.801452,0.844333,0.8166
"adhoc6",60,52,0.830303,0.798575,0.803679,0.800549,0.809472,0.846555,0.836744
"adhoc6",70,52,0.893603,0.834108,0.835627,0.834922,0.840026,0.887298,0.877298
"adhoc6",80,52,0.832997,0.819752,0.822699,0.82195,0.826858,0.863615,0.852263
"adhoc6",90,52,0.870707,0.859234,0.861986,0.861424,0.865149,0.911481,0.907576
"adhoc6",100,52,0.876094,0.847504,0.849518,0.84968,0.851611,0.905039,0.89482
"adhoc6",10,53,0.573064,0.666609,0.654652,0.626909,0.697927,0.624805,0.540153
"adhoc6",20,53,0.687542,0.714077,0.710588,0.699572,0.732063,0.712391,0.652423
"adhoc6",30,53,0.711785,0.761389,0.761475,0.7548,0.773313,0.807871,0.760416
"adhoc6",40,53,0.761616,0.808264,0.808888,0.808042,0.817274,0.840317,0.837673
"adhoc6",50,53,0.695623,0.830404,0.831979,0.829672,0.83781,0.879003,0.873962
"adhoc6",60,53,0.784512,0.831199,0.833999,0.832763,0.838694,0.880137,0.874687
"adhoc6",70,53,0.827609,0.780377,0.782657,0.781471,0.78791,0.817003,0.79857
"adhoc6",80,53,0.828956,0.833973,0.835827,0.835524,0.839996,0.887731,0.881056
"adhoc6",90,53,0.876094,0.841735,0.843923,0.843745,0.846811,0.887701,0.887946
"adhoc6",100,53,0.800673,0.835015,0.836824,0.837953,0.839084,0.884377,0.881878
"adhoc6",10,54,0.605387,0.656513,0.650338,0.619526,0.690325,0.660352,0.49153
"adhoc6",20,54,0.741414,0.7413,0.737315,0.727798,0.756955,0.75421,0.701423
"adhoc6",30,54,0.737374,0.655203,0.656548,0.651304,0.668145,0.684258,0.479324
"adhoc6",40,54,0.804714,0.761359,0.763918,0.760458,0.773201,0.817309,0.763851
"adhoc6",50,54,0.792593,0.797025,0.797089,0.796419,0.803686,0.835728,0.824676
"adhoc6",60,54,0.769697,0.822931,0.825131,0.823395,0.830145,0.878359,0.854816
"adhoc6",70,54,0.832997,0.80475,0.808421,0.807161,0.812541,0.845294,0.830275
"adhoc6",80,54,0.868013,0.820512,0.822759,0.823776,0.826987,0.88039,0.856702
"adhoc6",90,54,0.888215,0.851449,0.853509,0.853721,0.856342,0.904828,0.89848
"adhoc6",100,54,0.788552,0.857092,0.858805,0.859529,0.861608,0.905469,0.906526
"adhoc6",10,55,0.581145,0.701506,0.693956,0.665131,0.73417,0.72539,0.624103
"adhoc6",20,55,0.781818,0.688632,0.683785,0.675202,0.70668,0.709723,0.574446
"adhoc6",30,55,0.56229,0.690971,0.692762,0.687211,0.705403,0.723005,0.582688
"adhoc6",40,55,0.787205,0.786316,0.789172,0.784784,0.797915,0.828501,0.811105
"adhoc6",50,55,0.783165,0.784866,0.785201,0.786566,0.79195,0.829712,0.802167
"adhoc6",60,55,0.799327,0.775721,0.778625,0.777246,0.785205,0.814718,0.791228
"adhoc6",70,55,0.849158,0.803779,0.804857,0.804946,0.809387,0.858956,0.833748
"adhoc6",80,55,0.781818,0.829849,0.830909,0.832648,0.835037,0.879492,0.876708
"adhoc6",90,55,0.799327,0.831143,0.832442,0.832619,0.835029,0.875153,0.876109
"adhoc6",100,55,0.815488,0.83483,0.835476,0.83692,0.838321,0.879687,0.878725
"adhoc6",10,56,0.420875,0.616963,0.610961,0.580227,0.651632,0.651544,0.412504
"adhoc6",20,56,0.512458,0.729744,0.728328,0.716115,0.747754,0.778165,0.667594
"adhoc6",30,56,0.773737,0.754318,0.757766,0.751054,0.769084,0.788841,0.746969
"adhoc6",40,56,0.765657,0.791531,0.79351,0.790354,0.802551,0.841434,0.818095
"adhoc6",50,56,0.83165,0.802603,0.80741,0.803034,0.813441,0.851336,0.839028
"adhoc6",60,56,0.779125,0.818541,0.821459,0.818994,0.825601,0.869168,0.864926
"adhoc6",70,56,0.886869,0.823324,0.824082,0.824738,0.828316,0.870861,0.854264
"adhoc6",80,56,0.888215,0.824217,0.826396,0.826981,0.829604,0.874213,0.861325
"adhoc6",90,56,0.818182,0.84593,0.847294,0.847429,0.85108,0.898631,0.893838
"adhoc6",100,56,0.83165,0.825162,0.827714,0.827715,0.829895,0.884695,0.862264
"adhoc6",10,57,0.555556,0.605013,0.589684,0.564193,0.630695,0.571313,0.250444
"adhoc6",20,57,0.676768,0.654438,0.659059,0.643788,0.677119,0.658263,0.495654
"adhoc6",30,57,0.699663,0.797622,0.795345,0.791957,0.80698,0.831757,0.822443
"adhoc6",40,57,0.775084,0.804773,0.806294,0.80205,0.813321,0.843905,0.832788
"adhoc6",50,57,0.796633,0.812563,0.814676,0.811584,0.821223,0.860881,0.858839
"adhoc6",60,57,0.796633,0.781916,0.784548,0.782762,0.790531,0.829648,0.80741
"adhoc6",70,57,0.709091,0.815771,0.820992,0.818848,0.82523,0.876857,0.853626
"adhoc6",80,57,0.850505,0.836704,0.839408,0.838479,0.842691,0.887289,0.87789
"adhoc6",90,57,0.803367,0.839403,0.841709,0.841835,0.844446,0.893685,0.881389
"adhoc6",100,57,0.83569,0.84673,0.849975,0.850362,0.852945,0.896688,0.889924
"adhoc6",10,58,0.645791,0.67371,0.670448,0.639783,0.709011,0.713169,0.577014
"adhoc6",20,58,0.598653,0.730731,0.733492,0.718768,0.752447,0.765623,0.693166
"adhoc6",30,58,0.706397,0.749313,0.750711,0.743903,0.762897,0.793899,0.73961
"adhoc6",40,58,0.772391,0.795883,0.796528,0.792458,0.804424,0.849021,0.83209
"adhoc6",50,58,0.744108,0.785084,0.789296,0.785954,0.795942,0.826007,0.808566
"adhoc6",60,58,0.874747,0.790352,0.791172,0.791611,0.796897,0.835636,0.808725
"adhoc6",70,58,0.862626,0.836606,0.840082,0.838139,0.844009,0.89138,0.881976
"adhoc6",80,58,0.86532,0.83929,0.842221,0.840802,0.845048,0.888877,0.888055
"adhoc6",90,58,0.894949,0.844009,0.84781,0.847131,0.851061,0.895044,0.890724
"adhoc6",100,58,0.877441,0.852238,0.854734,0.854313,0.857557,0.901235,0.896681
"adhoc6",10,59,0.442424,0.649511,0.636122,0.60699,0.680702,0.670453,0.471399
"adhoc6",20,59,0.459933,0.710661,0.711435,0.697894,0.732205,0.728281,0.659711
