"collection","n_t","trial","actual","KD","ML","MSQD","RES","SHw","SHwo"
"adhoc6",70,286,0.827947,0.803024,0.805952,0.80506,0.809893,0.855742,0.849436
"adhoc6",80,286,0.872926,0.820332,0.822151,0.821785,0.826347,0.873554,0.876348
"adhoc6",90,286,0.801908,0.844093,0.846343,0.847986,0.850649,0.898621,0.900169
"adhoc6",100,286,0.853704,0.815533,0.818726,0.818934,0.820898,0.868084,0.866315
"adhoc6",10,287,0.660895,0.676185,0.664602,0.635896,0.707694,0.738464,0.658592
"adhoc6",20,287,0.535038,0.683407,0.684405,0.670822,0.70155,0.719612,0.653738
"adhoc6",30,287,0.720487,0.729808,0.731035,0.725342,0.741585,0.774818,0.743888
"adhoc6",40,287,0.794741,0.737135,0.73962,0.734173,0.748478,0.789924,0.76155
"adhoc6",50,287,0.728203,0.774485,0.777914,0.773994,0.783866,0.832531,0.819997
"adhoc6",60,287,0.763589,0.788713,0.792601,0.790513,0.797244,0.850676,0.839304
"adhoc6",70,287,0.773125,0.829648,0.831741,0.830261,0.836712,0.890723,0.889194
"adhoc6",80,287,0.794374,0.819647,0.822687,0.821136,0.826766,0.873254,0.873369
"adhoc6",90,287,0.844073,0.834185,0.837731,0.837786,0.839705,0.889306,0.889564
"adhoc6",100,287,0.776963,0.822694,0.824682,0.824155,0.827477,0.874031,0.874196
"adhoc6",10,288,0.359437,0.62897,0.612227,0.5862,0.657923,0.607309,0.552611
"adhoc6",20,288,0.689425,0.651164,0.653081,0.639372,0.673562,0.666613,0.599735
"adhoc6",30,288,0.768091,0.711002,0.714721,0.706169,0.727087,0.746878,0.716372
"adhoc6",40,288,0.779209,0.718273,0.722176,0.718623,0.732295,0.755134,0.72902
"adhoc6",50,288,0.706887,0.732289,0.737691,0.733457,0.74359,0.799102,0.762781
"adhoc6",60,288,0.798776,0.802033,0.804994,0.803742,0.810794,0.855616,0.855673
"adhoc6",70,288,0.81906,0.809086,0.811793,0.810974,0.815823,0.862184,0.861466
"adhoc6",80,288,0.872064,0.809395,0.811709,0.811327,0.81426,0.864052,0.855819
"adhoc6",90,288,0.791236,0.806298,0.810336,0.809381,0.813811,0.869059,0.859497
"adhoc6",100,288,0.840532,0.827811,0.830786,0.831079,0.83312,0.879128,0.87778
"adhoc6",10,289,0.592825,0.543276,0.537692,0.50953,0.572079,0.600215,0.322568
"adhoc6",20,289,0.667527,0.666866,0.666315,0.655187,0.684644,0.693702,0.639779
"adhoc6",30,289,0.726284,0.724621,0.726962,0.719164,0.738972,0.762836,0.743703
"adhoc6",40,289,0.798815,0.737378,0.741274,0.736093,0.750226,0.784989,0.765436
"adhoc6",50,289,0.770524,0.79703,0.797432,0.795124,0.804287,0.850105,0.84833
"adhoc6",60,289,0.811062,0.781556,0.783706,0.783068,0.788029,0.839656,0.822082
"adhoc6",70,289,0.789512,0.7817,0.784943,0.784059,0.789305,0.842569,0.821696
"adhoc6",80,289,0.799907,0.806599,0.808305,0.80973,0.81141,0.868151,0.858101
"adhoc6",90,289,0.838762,0.831736,0.834972,0.834101,0.837801,0.885908,0.889298
"adhoc6",100,289,0.795038,0.855594,0.857214,0.858304,0.858969,0.907326,0.911275
"adhoc6",10,290,0.516519,0.557268,0.546911,0.518212,0.586599,0.582045,0.376996
"adhoc6",20,290,0.523284,0.638097,0.631248,0.624448,0.65096,0.685586,0.552614
"adhoc6",30,290,0.686156,0.687813,0.690103,0.681719,0.702367,0.729432,0.655104
"adhoc6",40,290,0.690441,0.769787,0.769065,0.766109,0.776887,0.822371,0.805743
"adhoc6",50,290,0.80549,0.767102,0.769248,0.767874,0.776539,0.82242,0.804443
"adhoc6",60,290,0.811154,0.79563,0.798469,0.798325,0.803028,0.854472,0.845315
"adhoc6",70,290,0.825671,0.814527,0.816476,0.816029,0.820364,0.86806,0.869828
"adhoc6",80,290,0.850976,0.814136,0.815604,0.816738,0.819094,0.86981,0.865752
"adhoc6",90,290,0.829822,0.829878,0.833909,0.83299,0.836621,0.886705,0.88979
"adhoc6",100,290,0.900182,0.832947,0.835322,0.834463,0.838245,0.884511,0.88021
"adhoc6",10,291,0.481394,0.635358,0.622865,0.596307,0.667582,0.639655,0.554763
"adhoc6",20,291,0.714261,0.66274,0.662499,0.650567,0.681237,0.685921,0.621103
"adhoc6",30,291,0.7315,0.738945,0.746726,0.736339,0.758197,0.777368,0.752907
"adhoc6",40,291,0.810102,0.736281,0.739942,0.735254,0.74821,0.778993,0.760946
"adhoc6",50,291,0.807638,0.735623,0.737794,0.73634,0.744832,0.783066,0.760174
"adhoc6",60,291,0.773915,0.774552,0.776236,0.776458,0.78321,0.822741,0.821238
"adhoc6",70,291,0.809921,0.802346,0.806391,0.804687,0.810456,0.85739,0.869017
"adhoc6",80,291,0.788608,0.848093,0.850777,0.849615,0.853727,0.908738,0.909003
"adhoc6",90,291,0.761862,0.83085,0.833562,0.832912,0.8365,0.888155,0.887778
"adhoc6",100,291,0.834676,0.82888,0.832198,0.8324,0.83439,0.885873,0.88413
"adhoc6",10,292,0.460021,0.601657,0.587813,0.561621,0.62911,0.61692,0.464018
"adhoc6",20,292,0.71142,0.730172,0.730846,0.717463,0.749949,0.76917,0.724234
"adhoc6",30,292,0.760448,0.712831,0.71568,0.707107,0.728688,0.756033,0.722728
"adhoc6",40,292,0.794402,0.724588,0.729746,0.72422,0.739123,0.778536,0.762316
"adhoc6",50,292,0.749343,0.774075,0.779119,0.775071,0.784818,0.845003,0.823137
"adhoc6",60,292,0.772562,0.783034,0.784898,0.785066,0.790957,0.827518,0.823809
"adhoc6",70,292,0.808989,0.76008,0.762291,0.762293,0.767712,0.818738,0.788249
"adhoc6",80,292,0.898221,0.797662,0.801299,0.799765,0.805453,0.863075,0.850174
"adhoc6",90,292,0.795164,0.813053,0.814924,0.81549,0.818012,0.863527,0.869645
"adhoc6",100,292,0.905041,0.824491,0.826674,0.826436,0.830554,0.875194,0.877112
"adhoc6",10,293,0.342743,0.528219,0.508889,0.491234,0.546685,0.358627,0.178269
"adhoc6",20,293,0.604464,0.639773,0.64375,0.627522,0.662159,0.651388,0.586912
"adhoc6",30,293,0.692436,0.667321,0.670356,0.66141,0.682849,0.682372,0.638023
"adhoc6",40,293,0.717488,0.756012,0.759772,0.75616,0.769265,0.801649,0.793452
"adhoc6",50,293,0.754127,0.751113,0.751973,0.749693,0.759861,0.803501,0.780541
"adhoc6",60,293,0.817409,0.786815,0.790016,0.786705,0.795293,0.836299,0.835774
"adhoc6",70,293,0.798607,0.789964,0.791044,0.791056,0.795556,0.834962,0.840017
"adhoc6",80,293,0.845471,0.828126,0.829566,0.83022,0.833233,0.884574,0.879066
"adhoc6",90,293,0.788286,0.82167,0.824602,0.825292,0.827935,0.874997,0.868129
"adhoc6",100,293,0.868931,0.849977,0.85234,0.851951,0.855241,0.904601,0.908095
"adhoc6",10,294,0.591786,0.647868,0.632323,0.605185,0.676391,0.649642,0.546863
"adhoc6",20,294,0.588876,0.65656,0.654932,0.643327,0.674389,0.711758,0.605355
"adhoc6",30,294,0.595336,0.624094,0.624888,0.618959,0.637991,0.64,0.5284
"adhoc6",40,294,0.735658,0.723093,0.726135,0.721505,0.734659,0.762499,0.739478
"adhoc6",50,294,0.623578,0.733125,0.734487,0.733813,0.742269,0.770751,0.746074
"adhoc6",60,294,0.789035,0.763414,0.766609,0.763968,0.772412,0.823385,0.793748
"adhoc6",70,294,0.852106,0.807257,0.808848,0.80776,0.81377,0.853405,0.856577
"adhoc6",80,294,0.871311,0.826135,0.829449,0.828246,0.832871,0.886566,0.878508
"adhoc6",90,294,0.883642,0.825129,0.826984,0.825816,0.830189,0.886399,0.880363
"adhoc6",100,294,0.845642,0.821063,0.821847,0.823394,0.824502,0.86754,0.874353
"adhoc6",10,295,0.452526,0.613961,0.597729,0.574927,0.640252,0.656632,0.46683
"adhoc6",20,295,0.645271,0.715972,0.720028,0.704546,0.738965,0.769198,0.71939
"adhoc6",30,295,0.715911,0.721714,0.724056,0.716319,0.736097,0.765891,0.743095
"adhoc6",40,295,0.733584,0.721413,0.724382,0.719834,0.732801,0.760446,0.733905
"adhoc6",50,295,0.77181,0.791532,0.794632,0.792541,0.799839,0.853596,0.837987
"adhoc6",60,295,0.741545,0.776145,0.78027,0.777826,0.784342,0.822802,0.823703
"adhoc6",70,295,0.752805,0.819043,0.821335,0.820877,0.82581,0.875806,0.87697
"adhoc6",80,295,0.859541,0.81145,0.81394,0.813295,0.817461,0.860445,0.871557
"adhoc6",90,295,0.850461,0.829697,0.833623,0.832153,0.835746,0.885064,0.894437
"adhoc6",100,295,0.804257,0.836379,0.838282,0.838524,0.841407,0.892205,0.893525
"adhoc6",10,296,0.586691,0.584465,0.573473,0.546359,0.614761,0.628237,0.382825
"adhoc6",20,296,0.688916,0.678757,0.680879,0.669242,0.698305,0.716397,0.651814
"adhoc6",30,296,0.799149,0.757881,0.757401,0.75209,0.770122,0.803854,0.785247
"adhoc6",40,296,0.719407,0.718776,0.723692,0.717454,0.731605,0.754079,0.721627
"adhoc6",50,296,0.815141,0.747868,0.751588,0.748864,0.758313,0.819585,0.768618
"adhoc6",60,296,0.773975,0.798422,0.80077,0.799383,0.806021,0.852094,0.850048
"adhoc6",70,296,0.838312,0.764164,0.768513,0.766779,0.771964,0.819156,0.801478
"adhoc6",80,296,0.745047,0.798434,0.800625,0.799487,0.804808,0.853362,0.844776
"adhoc6",90,296,0.853651,0.822845,0.826247,0.826138,0.829792,0.882175,0.875361
"adhoc6",100,296,0.801904,0.835086,0.83847,0.838268,0.840976,0.88963,0.889333
"adhoc6",10,297,0.538215,0.6326,0.621164,0.594655,0.66005,0.664621,0.533065
"adhoc6",20,297,0.683084,0.687012,0.686919,0.673916,0.706029,0.730582,0.658565
"adhoc6",30,297,0.672198,0.753053,0.750563,0.747495,0.763269,0.77761,0.772529
"adhoc6",40,297,0.773413,0.774213,0.772555,0.769899,0.781031,0.822582,0.811064
"adhoc6",50,297,0.807323,0.763798,0.770674,0.766311,0.777087,0.815912,0.793812
"adhoc6",60,297,0.807958,0.764699,0.771253,0.768086,0.776598,0.822473,0.808105
"adhoc6",70,297,0.761465,0.796782,0.799507,0.798219,0.803972,0.852864,0.845
"adhoc6",80,297,0.816191,0.816135,0.819776,0.818066,0.824239,0.873448,0.87761
"adhoc6",90,297,0.853528,0.820775,0.824035,0.824379,0.82658,0.876692,0.877504
"adhoc6",100,297,0.780894,0.80848,0.810297,0.811936,0.813182,0.860858,0.858442
"adhoc6",10,298,0.499834,0.594488,0.587054,0.55696,0.62764,0.589582,0.460385
"adhoc6",20,298,0.674743,0.707476,0.713978,0.699109,0.731507,0.744897,0.713947
"adhoc6",30,298,0.600821,0.750501,0.748478,0.743809,0.762973,0.782765,0.783168
"adhoc6",40,298,0.752641,0.681837,0.685443,0.680763,0.695043,0.726106,0.671047
"adhoc6",50,298,0.72346,0.781578,0.782935,0.780039,0.78908,0.840989,0.834885
"adhoc6",60,298,0.799832,0.748343,0.753843,0.750067,0.760454,0.807335,0.779812
"adhoc6",70,298,0.844925,0.814741,0.816525,0.815003,0.821323,0.873743,0.868608
"adhoc6",80,298,0.854065,0.814455,0.817984,0.816566,0.821141,0.871435,0.873005
"adhoc6",90,298,0.823146,0.817061,0.820632,0.819308,0.823454,0.873092,0.872749
"adhoc6",100,298,0.842389,0.826674,0.829077,0.829334,0.830801,0.882984,0.882388
"adhoc6",10,299,0.548186,0.621188,0.607886,0.585201,0.650682,0.618391,0.46736
"adhoc6",20,299,0.540192,0.675446,0.676068,0.663664,0.695359,0.696335,0.627
"adhoc6",30,299,0.813189,0.747705,0.753964,0.745397,0.763785,0.793128,0.782403
"adhoc6",40,299,0.75295,0.748422,0.751446,0.748503,0.760177,0.801973,0.764048
"adhoc6",50,299,0.802099,0.788459,0.79233,0.788849,0.798006,0.836691,0.838283
"adhoc6",60,299,0.832654,0.797841,0.800644,0.801549,0.805886,0.855712,0.856169
"adhoc6",70,299,0.83538,0.798022,0.799882,0.79881,0.804569,0.850249,0.850633
"adhoc6",80,299,0.776161,0.809811,0.813014,0.812989,0.816774,0.867059,0.860193
"adhoc6",90,299,0.844953,0.825216,0.827434,0.827628,0.829771,0.891591,0.884623
"adhoc6",100,299,0.745495,0.837212,0.837936,0.83978,0.84101,0.897913,0.891846
"adhoc6",10,300,0.40229,0.63816,0.629539,0.599568,0.667347,0.673385,0.568919
"adhoc6",20,300,0.566752,0.689227,0.692503,0.676221,0.711655,0.720471,0.698321
"adhoc6",30,300,0.67811,0.749099,0.752362,0.743459,0.764257,0.788302,0.789786
"adhoc6",40,300,0.559915,0.681145,0.688452,0.681808,0.696217,0.729515,0.680948
"adhoc6",50,300,0.751869,0.7463,0.750879,0.746931,0.758158,0.794597,0.778403
"adhoc6",60,300,0.764172,0.796198,0.797424,0.798456,0.802233,0.861379,0.85251
"adhoc6",70,300,0.84282,0.808789,0.811941,0.811284,0.817369,0.866395,0.861586
"adhoc6",80,300,0.791468,0.805046,0.807979,0.807147,0.812403,0.863337,0.851517
"adhoc6",90,300,0.839267,0.822679,0.826874,0.825726,0.829843,0.878028,0.880271
"adhoc6",100,300,0.85734,0.816129,0.817458,0.817638,0.820774,0.875671,0.876597
"adhoc6",10,301,0.533975,0.517009,0.508393,0.480032,0.546474,0.57908,0.293065
"adhoc6",20,301,0.647095,0.65594,0.662043,0.645773,0.681883,0.686697,0.619194
"adhoc6",30,301,0.725437,0.745838,0.747835,0.743684,0.759474,0.790315,0.773878
"adhoc6",40,301,0.725041,0.743599,0.743969,0.742638,0.752733,0.797137,0.777452
"adhoc6",50,301,0.748084,0.779869,0.783026,0.780836,0.789085,0.840468,0.826824
"adhoc6",60,301,0.849326,0.78766,0.789885,0.788243,0.795942,0.84344,0.836444
"adhoc6",70,301,0.829432,0.780126,0.781967,0.781489,0.787128,0.835499,0.81889
"adhoc6",80,301,0.827536,0.827002,0.830355,0.829361,0.834189,0.884417,0.884191
"adhoc6",90,301,0.810248,0.812077,0.81512,0.814963,0.818061,0.874079,0.863671
"adhoc6",100,301,0.792973,0.84296,0.845504,0.846269,0.847909,0.897723,0.893707
"adhoc6",10,302,0.665456,0.617771,0.604034,0.579015,0.645483,0.637931,0.473328
"adhoc6",20,302,0.679223,0.675996,0.672371,0.66312,0.692417,0.698213,0.630807
"adhoc6",30,302,0.620787,0.726485,0.728051,0.720009,0.741007,0.791785,0.741862
"adhoc6",40,302,0.742075,0.75597,0.758585,0.754001,0.767088,0.80679,0.783759
"adhoc6",50,302,0.658743,0.774552,0.776493,0.775097,0.78309,0.823543,0.821672
"adhoc6",60,302,0.745909,0.750262,0.755728,0.753214,0.760605,0.803301,0.787224
"adhoc6",70,302,0.828973,0.787119,0.789239,0.78901,0.794261,0.844179,0.835979
"adhoc6",80,302,0.795338,0.82488,0.827537,0.826907,0.830807,0.876478,0.874787
"adhoc6",90,302,0.827448,0.807433,0.809563,0.809739,0.814292,0.862004,0.852878
"adhoc6",100,302,0.881183,0.800595,0.803012,0.803035,0.805966,0.857979,0.854991
"adhoc6",10,303,0.62487,0.659942,0.650627,0.62137,0.68941,0.63406,0.620616
"adhoc6",20,303,0.636051,0.620035,0.61936,0.606004,0.63976,0.63138,0.524786
"adhoc6",30,303,0.744787,0.685683,0.68623,0.680312,0.698581,0.725919,0.661833
"adhoc6",40,303,0.702935,0.730913,0.733103,0.730275,0.741848,0.786076,0.742889
"adhoc6",50,303,0.77029,0.743208,0.748432,0.743898,0.755495,0.789882,0.781073
"adhoc6",60,303,0.850344,0.810081,0.811445,0.810117,0.815731,0.861995,0.864482
"adhoc6",70,303,0.834205,0.784149,0.785252,0.784584,0.791202,0.841139,0.834886
"adhoc6",80,303,0.805408,0.811346,0.815495,0.813866,0.818505,0.866018,0.859099
"adhoc6",90,303,0.823328,0.832841,0.835126,0.835275,0.838034,0.894384,0.893264
"adhoc6",100,303,0.848172,0.825629,0.829519,0.8287,0.832054,0.888689,0.883019
"adhoc6",10,304,0.628915,0.655973,0.652412,0.621707,0.689401,0.742103,0.603224
"adhoc6",20,304,0.631695,0.690255,0.692101,0.67669,0.710864,0.732658,0.683299
"adhoc6",30,304,0.687694,0.715606,0.718983,0.711734,0.731359,0.75223,0.736839
"adhoc6",40,304,0.804505,0.720463,0.722991,0.717984,0.731534,0.76416,0.740453
"adhoc6",50,304,0.809885,0.757336,0.758304,0.758664,0.766207,0.800717,0.794335
"adhoc6",60,304,0.799851,0.768864,0.772061,0.772679,0.77895,0.822516,0.813977
"adhoc6",70,304,0.815707,0.788844,0.792813,0.790542,0.796892,0.842072,0.843092
"adhoc6",80,304,0.821178,0.807191,0.809402,0.810089,0.813264,0.858717,0.860054
"adhoc6",90,304,0.889703,0.809728,0.812391,0.81158,0.814585,0.873374,0.861357
"adhoc6",100,304,0.837257,0.816968,0.820096,0.820123,0.823245,0.864868,0.87587
"adhoc6",10,305,0.508066,0.582653,0.570144,0.541941,0.612718,0.616515,0.426919
"adhoc6",20,305,0.697375,0.70313,0.702654,0.690591,0.720229,0.762046,0.704643
"adhoc6",30,305,0.775962,0.714678,0.718259,0.710745,0.730601,0.751667,0.726559
"adhoc6",40,305,0.717905,0.766502,0.770443,0.766343,0.780263,0.81692,0.807243
"adhoc6",50,305,0.71239,0.782249,0.784052,0.782128,0.791469,0.84262,0.823496
"adhoc6",60,305,0.765156,0.785367,0.787649,0.787639,0.794593,0.826805,0.828328
"adhoc6",70,305,0.796154,0.794021,0.794748,0.794641,0.799279,0.850374,0.837948
"adhoc6",80,305,0.815262,0.805616,0.810239,0.807995,0.813566,0.863697,0.861203
"adhoc6",90,305,0.852224,0.820967,0.821825,0.821879,0.824406,0.868743,0.871213
"adhoc6",100,305,0.825163,0.820289,0.823332,0.823404,0.826777,0.881238,0.873612
"adhoc6",10,306,0.54883,0.578187,0.570405,0.540397,0.61457,0.605986,0.425068
"adhoc6",20,306,0.635885,0.630854,0.631666,0.619223,0.648887,0.663215,0.562077
"adhoc6",30,306,0.864927,0.751618,0.751782,0.748015,0.765241,0.796721,0.774616
"adhoc6",40,306,0.714156,0.739573,0.742935,0.738744,0.752067,0.791936,0.782083
"adhoc6",50,306,0.827518,0.748777,0.752377,0.749535,0.758594,0.800917,0.791949
"adhoc6",60,306,0.804483,0.781182,0.784211,0.782663,0.790166,0.840034,0.828696
"adhoc6",70,306,0.822785,0.780238,0.782787,0.782038,0.786837,0.831138,0.823567
"adhoc6",80,306,0.767021,0.799235,0.800995,0.802204,0.805217,0.850207,0.842868
"adhoc6",90,306,0.856169,0.841785,0.84405,0.84326,0.846867,0.890575,0.895283
"adhoc6",100,306,0.864774,0.844225,0.846169,0.846976,0.848316,0.892615,0.904588
"adhoc6",10,307,0.619737,0.691728,0.681962,0.654487,0.719946,0.732783,0.67479
"adhoc6",20,307,0.659317,0.741788,0.743298,0.730061,0.761655,0.794441,0.755426
"adhoc6",30,307,0.707019,0.701336,0.698676,0.693913,0.712351,0.748993,0.70307
"adhoc6",40,307,0.681538,0.776338,0.776209,0.774553,0.785056,0.827315,0.817058
"adhoc6",50,307,0.755025,0.754635,0.756514,0.755162,0.764146,0.798523,0.790729
"adhoc6",60,307,0.784189,0.77839,0.780204,0.777148,0.785904,0.828178,0.815403
"adhoc6",70,307,0.828835,0.790325,0.794237,0.791438,0.798877,0.829652,0.837678
"adhoc6",80,307,0.862838,0.803166,0.807378,0.807007,0.813395,0.849409,0.856997
"adhoc6",90,307,0.872089,0.832572,0.8347,0.833979,0.837421,0.888322,0.889808
"adhoc6",100,307,0.813202,0.831346,0.833675,0.834062,0.836791,0.892359,0.889222
"adhoc6",10,308,0.619491,0.573897,0.569585,0.537579,0.610398,0.659037,0.414105
"adhoc6",20,308,0.763243,0.689983,0.694678,0.67788,0.711934,0.732068,0.691435
"adhoc6",30,308,0.684582,0.736841,0.737094,0.730454,0.749102,0.76631,0.745284
"adhoc6",40,308,0.814211,0.769266,0.77269,0.767544,0.781331,0.821682,0.811249
"adhoc6",50,308,0.667509,0.774467,0.776086,0.775158,0.782258,0.832492,0.827052
"adhoc6",60,308,0.836309,0.807786,0.811762,0.809349,0.817207,0.875327,0.859514
"adhoc6",70,308,0.787475,0.800104,0.801573,0.800882,0.806431,0.854067,0.849651
"adhoc6",80,308,0.83225,0.814943,0.819144,0.818551,0.82284,0.876523,0.865538
"adhoc6",90,308,0.863954,0.814411,0.815125,0.816128,0.819459,0.867241,0.871839
"adhoc6",100,308,0.77371,0.792413,0.794956,0.795351,0.797293,0.861461,0.840506
"adhoc6",10,309,0.457502,0.566708,0.556072,0.527835,0.595502,0.563905,0.343424
"adhoc6",20,309,0.631868,0.696213,0.693891,0.684385,0.713,0.695577,0.690506
"adhoc6",30,309,0.580235,0.696515,0.698956,0.690854,0.712662,0.732257,0.692613
"adhoc6",40,309,0.661507,0.727372,0.731258,0.725564,0.741214,0.784089,0.752279
"adhoc6",50,309,0.834197,0.780121,0.784543,0.781836,0.791659,0.831719,0.830483
"adhoc6",60,309,0.786454,0.790458,0.792235,0.789262,0.797647,0.852773,0.845068
"adhoc6",70,309,0.774767,0.789642,0.792362,0.791505,0.796126,0.845048,0.838042
"adhoc6",80,309,0.795688,0.819276,0.824028,0.822473,0.826618,0.871682,0.87158
"adhoc6",90,309,0.80154,0.830402,0.832105,0.831658,0.834907,0.884434,0.883397
"adhoc6",100,309,0.891358,0.819585,0.821096,0.82113,0.824055,0.869551,0.870245
"adhoc6",10,310,0.64441,0.594968,0.585536,0.557529,0.623921,0.652273,0.429419
"adhoc6",20,310,0.560042,0.673951,0.67418,0.660641,0.695336,0.713126,0.667986
"adhoc6",30,310,0.783715,0.699986,0.702632,0.69387,0.715469,0.722997,0.69405
"adhoc6",40,310,0.731477,0.750707,0.752405,0.748393,0.761602,0.786248,0.778538
"adhoc6",50,310,0.814831,0.755935,0.761153,0.75735,0.766917,0.802851,0.800359
"adhoc6",60,310,0.754206,0.746177,0.748163,0.746952,0.754349,0.792956,0.774437
"adhoc6",70,310,0.794669,0.810176,0.813067,0.81178,0.816429,0.861104,0.865773
"adhoc6",80,310,0.843195,0.804561,0.807488,0.806751,0.810473,0.863765,0.854596
"adhoc6",90,310,0.840719,0.829277,0.83199,0.831886,0.834911,0.888633,0.8872
"adhoc6",100,310,0.809203,0.82611,0.829471,0.829083,0.832424,0.88694,0.88563
"adhoc6",10,311,0.584073,0.597806,0.588999,0.559665,0.631203,0.612475,0.460859
"adhoc6",20,311,0.609906,0.565014,0.569158,0.551955,0.588805,0.594101,0.432617
"adhoc6",30,311,0.739824,0.694465,0.69893,0.690628,0.712334,0.756623,0.697224
"adhoc6",40,311,0.717241,0.773484,0.780622,0.773733,0.788498,0.837854,0.816186
"adhoc6",50,311,0.799427,0.742173,0.744515,0.74159,0.752693,0.804717,0.776651
"adhoc6",60,311,0.674013,0.768686,0.772437,0.772995,0.777098,0.832816,0.820192
"adhoc6",70,311,0.809331,0.799785,0.801568,0.801766,0.805944,0.860954,0.85188
"adhoc6",80,311,0.810792,0.804848,0.80789,0.806994,0.812438,0.856672,0.854283
"adhoc6",90,311,0.812738,0.802114,0.803844,0.805964,0.806767,0.862268,0.84372
"adhoc6",100,311,0.783076,0.831492,0.834624,0.834533,0.836661,0.87839,0.883405
"adhoc6",10,312,0.650105,0.663362,0.644886,0.619756,0.688577,0.713082,0.62726
"adhoc6",20,312,0.633294,0.700747,0.706669,0.691938,0.72425,0.73198,0.697335
"adhoc6",30,312,0.587198,0.705267,0.712338,0.702646,0.724635,0.748038,0.7126
"adhoc6",40,312,0.651627,0.731649,0.734813,0.729093,0.743008,0.783962,0.754164
"adhoc6",50,312,0.850034,0.764074,0.767131,0.763681,0.773636,0.805687,0.810986
"adhoc6",60,312,0.792991,0.814286,0.817636,0.815548,0.822295,0.873845,0.872182
"adhoc6",70,312,0.779073,0.792152,0.794716,0.793884,0.798828,0.835932,0.830993
"adhoc6",80,312,0.869565,0.81948,0.821318,0.820894,0.825599,0.878943,0.883053
"adhoc6",90,312,0.737215,0.844682,0.846917,0.847664,0.849325,0.902849,0.900003
"adhoc6",100,312,0.882632,0.827563,0.829359,0.830727,0.832707,0.878945,0.883948
"adhoc6",10,313,0.638534,0.544314,0.539443,0.5098,0.58194,0.510132,0.357679
"adhoc6",20,313,0.677578,0.712187,0.709723,0.696648,0.729077,0.739792,0.693435
"adhoc6",30,313,0.708361,0.710783,0.712659,0.705973,0.724766,0.742763,0.720511
"adhoc6",40,313,0.702623,0.773787,0.773115,0.769768,0.781889,0.821066,0.806781
"adhoc6",50,313,0.801987,0.79879,0.803171,0.799553,0.81006,0.854244,0.852211
"adhoc6",60,313,0.814073,0.763203,0.766381,0.765897,0.772486,0.804888,0.802005
"adhoc6",70,313,0.843002,0.78969,0.79067,0.789732,0.794596,0.839688,0.842629
"adhoc6",80,313,0.77089,0.824282,0.827515,0.827812,0.830927,0.882795,0.886775
